Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Month,Year,Week,Store_Type_Code,Lag_1_Week_Sales,Lag_2_Week_Sales,Rolling_3_Week_Avg,Rolling_5_Week_Avg
18,2012-02-11,53.32,3.817,11861.01,12763.88,61.53,4984.07,1985.24,138.6227097,8.243,False,2,2012,6,0,0,0,0,0
18,2012-09-11,37.39,3.792,4560.54,8508.12,237.68,496.03,2514.94,138.5172581,8.243,False,9,2012,37,0,0,0,0,0
18,2013-04-01,23.66,3.577,6064.73,35695.29,18.86,99.4,1990.99,138.5480645,7.942,False,4,2013,14,0,0,0,0,0
18,2013-11-01,31.74,3.595,3019.84,25411.25,8.52,209.41,1628.16,138.6079032,7.942,False,11,2013,44,0,0,0,0,0
18,2013-01-02,29.18,3.608,28342.64,2968.99,237.52,42822.56,838.37,138.7966129,7.942,False,1,2013,1,0,0,0,0,0
18,2013-08-02,24.59,3.755,53005.3,1074.17,1611.28,41801.19,3714.86,138.8598387,7.942,True,8,2013,31,0,0,0,0,0
18,2013-01-03,35.8,3.885,4463.9,1107.58,2.4,502.0,1440.78,138.8684286,7.942,False,1,2013,1,0,0,0,0,0
18,2013-08-03,33.61,3.868,23835.52,246.29,66.6,8469.87,2126.06,138.8524286,7.942,False,8,2013,31,0,0,0,0,0
18,2013-05-04,40.65,3.772,14510.64,7334.26,261.1,2075.33,2048.18,139.0569032,7.788,False,5,2013,18,0,0,0,0,0
18,2013-12-04,47.92,3.723,2466.9,3499.1,42.14,456.36,1263.41,139.1226129,7.788,False,12,2013,49,0,0,0,0,0
19,2011-11-11,48.22,3.719,27064.58,16590.75,502.96,8568.62,6349.89,136.4618065,7.866,False,11,2011,45,0,0,0,0,0
19,2011-02-12,45.67,3.666,7197.6,239.76,9191.67,4716.48,28279.83,136.4909333,7.866,False,2,2011,6,0,0,0,0,0
19,2011-09-12,40.18,3.627,7210.8,9.5,481.91,4650.7,11954.56,136.5030667,7.866,False,9,2011,37,0,0,0,0,0
19,2012-06-01,31.84,3.585,9970.68,26073.98,233.88,1552.93,10335.05,136.698129,7.943,False,6,2012,22,0,0,0,0,0
19,2012-03-02,36.22,3.796,51879.66,6433.83,394.18,52739.02,6473.61,137.0632581,7.943,False,3,2012,9,0,0,0,0,0
19,2012-10-02,32.61,3.826,12739.73,8415.91,279.21,16150.68,7888.04,137.1666774,7.943,True,10,2012,40,0,0,0,0,0
19,2012-02-03,34.83,3.983,28177.29,3485.95,22.78,31324.8,2851.55,137.4238966,7.943,False,2,2012,5,0,0,0,0,0
19,2012-09-03,38.15,4.021,6724.01,745.75,2.68,1532.63,3952.89,137.5066897,7.943,False,9,2012,36,0,0,0,0,0
19,2012-04-05,50.76,4.124,21028.84,532.0,122.17,7269.47,2609.22,138.0332,8.15,False,4,2012,14,0,0,0,0,0
19,2012-01-06,68.18,3.915,8247.79,36.2,100.6,2171.48,4578.85,138.1138065,8.15,False,1,2012,1,0,0,0,0,0
19,2012-08-06,60.19,3.871,10625.25,292.4,51.96,2760.12,6219.56,138.1174194,8.15,False,8,2012,32,0,0,0,0,0
19,2012-06-07,76.07,3.646,10945.79,600.3,101.46,6664.35,7855.14,138.2296333,8.193,False,6,2012,23,0,0,0,0,0
19,2012-03-08,73.41,3.819,36466.8,220.13,41.77,16284.94,2242.89,138.1735806,8.193,False,3,2012,10,0,0,0,0,0
19,2012-10-08,74.45,3.863,6196.55,232.43,76.35,3086.53,3417.36,138.1437742,8.193,False,10,2012,41,0,0,0,0,0
19,2012-07-09,72.2,4.076,9053.47,27.41,22.94,1677.12,4844.18,138.4729355,8.193,True,7,2012,28,0,0,0,0,0
19,2012-02-11,46.81,3.97,11686.96,18053.48,88.94,5484.5,3833.76,138.6227097,7.992,False,2,2012,6,0,0,0,0,0
19,2012-09-11,36.61,3.947,10447.67,8347.01,63.02,555.28,5534.02,138.5172581,7.992,False,9,2012,37,0,0,0,0,0
19,2013-04-01,25.22,3.794,5497.5,38836.38,54.01,129.39,2633.63,138.5480645,8.036,False,4,2013,14,0,0,0,0,0
19,2013-11-01,34.91,3.802,4034.6,20543.56,16.34,27.73,4608.97,138.6079032,8.036,False,11,2013,44,0,0,0,0,0
19,2013-01-02,31.51,3.806,23355.16,2188.33,134.8,41847.94,1801.0,138.7966129,8.036,False,1,2013,1,0,0,0,0,0
19,2013-08-02,22.82,3.945,84139.36,1876.35,236.42,60065.82,5586.91,138.8598387,8.036,True,8,2013,31,0,0,0,0,0
19,2013-01-03,33.74,4.079,10332.93,552.02,211.38,93.68,1347.58,138.8684286,8.036,False,1,2013,1,0,0,0,0,0
19,2013-08-03,29.44,4.045,33815.05,344.23,72.18,11789.26,2869.89,138.8524286,8.036,False,8,2013,31,0,0,0,0,0
19,2013-05-04,36.94,3.954,11969.09,4974.43,447.22,2715.29,3252.21,139.0569032,7.806,False,5,2013,18,0,0,0,0,0
19,2013-12-04,43.78,3.914,9112.91,1907.65,31.63,4146.37,2285.07,139.1226129,7.806,False,12,2013,49,0,0,0,0,0
20,2011-11-11,47.27,3.53,34348.14,11652.84,549.25,9606.11,5472.37,210.9810201,7.082,False,11,2011,45,0,0,0,0,0
20,2011-02-12,46.32,3.452,10007.34,60.0,25959.98,6140.65,35675.62,211.6394306,7.082,False,2,2011,6,0,0,0,0,0
20,2011-09-12,41.64,3.415,9458.19,81.5,791.04,5254.23,11447.14,211.8667856,7.082,False,9,2011,37,0,0,0,0,0
20,2012-06-01,33.42,3.422,9273.46,45971.43,207.6,1365.38,5460.86,212.5711125,6.961,False,6,2012,22,0,0,0,0,0
20,2012-03-02,39.93,3.617,58928.52,8766.77,226.27,53603.99,8301.25,213.0236225,6.961,False,3,2012,9,0,0,0,0,0
20,2012-10-02,33.47,3.64,9804.0,13171.55,132.42,16864.33,7535.63,213.1186138,6.961,True,10,2012,40,0,0,0,0,0
20,2012-02-03,39.98,3.816,34117.01,3200.31,6.0,22275.03,4989.3,213.6718127,6.961,False,2,2012,5,0,0,0,0,0
20,2012-09-03,41.14,3.848,10686.42,750.14,3.67,3867.16,3518.62,213.8711137,6.961,False,9,2012,36,0,0,0,0,0
20,2012-06-04,50.06,3.996,8408.31,12.57,50.79,4289.46,7382.25,214.2387053,7.139,False,6,2012,23,0,0,0,0,0
20,2012-04-05,62.74,3.951,24594.6,496.0,38.52,9381.13,4648.85,214.4771081,7.139,False,4,2012,14,0,0,0,0,0
20,2012-01-06,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False,1,2012,1,0,0,0,0,0
20,2012-08-06,62.01,3.689,8353.32,516.6,46.76,2073.77,7774.31,214.5527132,7.139,False,8,2012,32,0,0,0,0,0
20,2012-06-07,79.2,3.475,13826.89,342.6,182.74,7751.95,3675.32,214.6873514,7.28,False,6,2012,23,0,0,0,0,0
20,2012-03-08,74.73,3.654,31549.63,83.64,40.76,25656.34,3188.65,214.7433514,7.28,False,3,2012,10,0,0,0,0,0
20,2012-10-08,75.4,3.722,16845.14,156.18,12.47,6921.28,6346.44,214.7484595,7.28,False,10,2012,41,0,0,0,0,0
20,2012-07-09,76.36,3.911,11783.56,-0.99,83.85,1938.4,3708.67,215.2189573,7.28,True,7,2012,28,0,0,0,0,0
20,2012-02-11,42.33,3.787,17072.75,7342.36,104.96,7887.46,7187.52,216.1567105,7.293,False,2,2012,6,0,0,0,0,0
20,2012-09-11,37.58,3.771,5806.16,7716.6,8.67,564.1,5567.68,216.1618309,7.293,False,9,2012,37,0,0,0,0,0
20,2013-04-01,26.12,3.592,2364.21,43243.22,38.67,100.14,3167.99,216.7064891,7.439,False,4,2013,14,0,0,0,0,0
20,2013-11-01,34.73,3.611,4029.28,12581.29,8.99,24.28,3014.43,216.8210096,7.439,False,11,2013,44,0,0,0,0,0
20,2013-01-02,35.43,3.615,29331.58,2781.22,289.4,40543.47,3462.85,216.8654246,7.439,False,1,2013,1,0,0,0,0,0
20,2013-08-02,25.38,3.753,95102.5,1725.48,263.56,56600.97,8522.7,216.8697332,7.439,True,8,2013,31,0,0,0,0,0
20,2013-01-03,34.88,3.89,12233.06,1716.47,8.64,286.35,1911.82,217.1652896,7.439,False,1,2013,1,0,0,0,0,0
20,2013-08-03,31.28,3.86,28108.16,446.02,136.05,12262.98,3644.31,217.293249,7.439,False,8,2013,31,0,0,0,0,0
20,2013-05-04,39.5,3.763,17172.3,11206.42,655.74,3383.67,4883.95,217.6588439,7.191,False,5,2013,18,0,0,0,0,0
20,2013-12-04,61.38,3.724,3982.53,5429.78,139.03,3443.12,2086.98,217.7422947,7.191,False,12,2013,49,0,0,0,0,0
21,2011-11-11,59.8,3.297,5522.33,7898.33,11.1,2489.99,7562.52,217.6455387,7.441,False,11,2011,45,0,0,0,0,0
21,2011-02-12,48.72,3.172,3389.1,43.0,1258.32,325.35,8623.67,218.3590319,7.441,False,2,2011,6,0,0,0,0,0
21,2011-09-12,41.44,3.158,6862.3,19.0,330.9,4746.58,17822.36,218.605037,7.441,False,9,2011,37,0,0,0,0,0
21,2012-06-01,48.1,3.157,2211.62,28369.34,7.74,753.62,3371.85,219.355063,7.057,False,6,2012,22,0,0,0,0,0
21,2012-03-02,55.83,3.36,24617.88,1598.17,41.45,25134.87,3110.22,219.8118854,7.057,False,3,2012,9,0,0,0,0,0
21,2012-10-02,46.52,3.409,26115.19,3985.95,13.1,16646.38,7628.83,219.9049073,7.057,True,10,2012,40,0,0,0,0,0
21,2012-02-03,59.3,3.63,14017.62,1076.98,7.07,8891.83,3182.63,220.4866886,7.057,False,2,2012,5,0,0,0,0,0
21,2012-09-03,57.16,3.669,7379.46,190.49,4.79,479.87,7489.48,220.6974332,7.057,False,9,2012,36,0,0,0,0,0
21,2012-08-06,79.47,3.452,7055.91,10.8,93.05,751.89,4570.78,221.3877467,6.891,False,8,2012,32,0,0,0,0,0
21,2012-06-07,85.26,3.227,6607.09,63.2,37.39,3667.62,3438.32,221.5215064,6.565,False,6,2012,23,0,0,0,0,0
21,2012-03-08,91.57,3.417,41897.36,26.8,5.27,18198.04,5735.86,221.5869799,6.565,False,3,2012,10,0,0,0,0,0
21,2012-10-08,89.57,3.494,8467.09,27.6,7.17,4045.91,4196.28,221.5954138,6.565,False,10,2012,41,0,0,0,0,0
21,2012-07-09,88.4,3.73,10259.59,20.0,8.12,2815.73,2279.98,222.0747635,6.565,True,7,2012,28,0,0,0,0,0
21,2012-02-11,56.96,3.386,13633.04,2829.64,8.7,8668.35,9265.51,223.0968655,6.17,False,2,2012,6,0,0,0,0,0
21,2012-09-11,63.81,3.314,5082.92,2833.74,7.3,706.76,3605.89,223.1153944,6.17,False,9,2012,37,0,0,0,0,0
21,2013-04-01,39.19,3.161,1574.1,37942.84,29.16,44.17,4635.32,223.7137989,6.237,False,4,2013,14,0,0,0,0,0
21,2013-11-01,47.52,3.243,4890.04,20083.96,3.21,870.65,6100.28,223.8342663,6.237,False,11,2013,44,0,0,0,0,0
21,2013-01-02,55.38,3.244,12468.46,828.48,901.0,16156.96,1015.16,223.8691966,6.237,False,1,2013,1,0,0,0,0,0
21,2013-08-02,57.87,3.417,69831.54,695.77,1073.6,49115.28,8586.08,223.8693849,6.237,True,8,2013,31,0,0,0,0,0
21,2013-01-03,46.28,3.711,16782.27,614.38,0.8,16.96,3786.08,224.198735,6.237,False,1,2013,1,0,0,0,0,0
21,2013-08-03,52.76,3.658,21126.98,166.22,10.12,7045.69,3996.0,224.3427668,6.237,False,8,2013,31,0,0,0,0,0
21,2013-05-04,58.8,3.583,19763.06,2545.96,139.76,1836.16,3473.83,224.7192583,6.112,False,5,2013,18,0,0,0,0,0
21,2013-12-04,61.27,3.529,9928.04,1749.72,10.77,1308.83,2536.69,224.8025314,6.112,False,12,2013,49,0,0,0,0,0
22,2011-11-11,47.8,3.57,12691.27,16756.86,435.92,3159.94,6275.41,140.4111613,7.706,False,11,2011,45,0,0,0,0,0
22,2012-06-01,34.61,3.439,5803.25,34453.8,22.94,1777.64,8239.01,140.6461359,7.503,False,6,2012,22,0,0,0,0,0
22,2012-03-02,40.58,3.633,88646.76,5196.77,27.71,57815.43,8823.94,141.0161924,7.503,False,3,2012,9,0,0,0,0,0
22,2012-10-02,35.68,3.655,10155.75,6392.28,3.34,9811.63,5448.98,141.1199827,7.503,True,10,2012,40,0,0,0,0,0
22,2012-02-03,37.47,3.827,28298.18,3333.76,89.58,25615.48,3141.76,141.3875357,7.503,False,2,2012,5,0,0,0,0,0
22,2012-09-03,41.72,3.876,7634.61,348.71,0.5,1351.75,5563.8,141.4742857,7.503,False,9,2012,36,0,0,0,0,0
22,2012-01-06,70.01,3.798,16432.28,7.6,73.36,3723.8,3331.57,142.1095438,7.671,False,1,2012,1,0,0,0,0,0
22,2012-08-06,61.71,3.746,18261.32,142.4,19.79,3041.13,4316.44,142.1158099,7.671,False,8,2012,32,0,0,0,0,0
22,2012-06-07,77.41,3.538,10677.48,296.2,12.79,6485.38,3465.23,142.2234298,7.753,False,6,2012,23,0,0,0,0,0
22,2012-03-08,72.99,3.698,35383.88,88.92,27.32,18389.63,3237.41,142.1916279,7.753,False,3,2012,10,0,0,0,0,0
22,2012-10-08,76.74,3.772,7212.77,22.87,15.43,2623.17,1906.3,142.1705634,7.753,False,10,2012,41,0,0,0,0,0
22,2012-07-09,73.3,3.921,12941.56,4.0,37.34,2510.1,3346.55,142.500303,7.753,True,7,2012,28,0,0,0,0,0
22,2012-02-11,54.55,3.817,8793.36,10347.53,5.62,7350.89,801.32,142.6614597,7.543,False,2,2012,6,0,0,0,0,0
22,2012-09-11,40.0,3.792,5336.45,9058.0,33.59,614.06,3508.0,142.5605081,7.543,False,9,2012,37,0,0,0,0,0
22,2013-04-01,29.43,3.577,1701.21,32204.65,16.2,194.0,1590.59,142.6019205,7.328,False,4,2013,14,0,0,0,0,0
22,2013-11-01,36.36,3.595,2715.05,17233.65,4.34,138.75,1997.23,142.6653157,7.328,False,11,2013,44,0,0,0,0,0
22,2013-01-02,32.63,3.608,19102.16,1403.25,-89.1,43742.76,1549.09,142.8680657,7.328,False,1,2013,1,0,0,0,0,0
22,2013-08-02,27.69,3.755,69391.99,653.35,259.84,43631.94,3458.3,142.9360899,7.328,True,8,2013,31,0,0,0,0,0
22,2013-01-03,38.37,3.885,2454.71,640.92,18.14,95.01,1146.29,142.9600459,7.328,False,1,2013,1,0,0,0,0,0
22,2013-08-03,35.39,3.868,22078.63,90.09,36.37,8168.4,1459.36,142.9492691,7.328,False,8,2013,31,0,0,0,0,0
22,2013-05-04,41.85,3.772,9579.66,5468.24,418.52,1560.1,1709.89,143.1550899,7.176,False,5,2013,18,0,0,0,0,0
22,2013-12-04,49.5,3.723,6979.9,1768.58,30.05,1147.11,1879.41,143.2200737,7.176,False,12,2013,49,0,0,0,0,0
23,2011-11-11,44.04,3.57,9157.72,9619.31,286.88,3834.44,3543.37,136.4618065,4.42,False,11,2011,45,0,0,0,0,0
23,2011-02-12,43.6,3.501,6134.68,50.47,8734.68,5080.3,20441.81,136.4909333,4.42,False,2,2011,6,0,0,0,0,0
23,2012-06-01,24.29,3.439,4230.07,34854.95,38.18,2408.34,3931.61,136.698129,4.261,False,6,2012,22,0,0,0,0,0
23,2012-03-02,29.71,3.633,35688.59,6055.11,132.8,43218.61,5335.65,137.0632581,4.261,False,3,2012,9,0,0,0,0,0
23,2012-10-02,26.6,3.655,8770.83,8403.67,56.54,9800.67,6133.9,137.1666774,4.261,True,10,2012,40,0,0,0,0,0
23,2012-02-03,25.91,3.827,29917.01,4311.34,32.93,23421.73,2723.0,137.4238966,4.261,False,2,2012,5,0,0,0,0,0
23,2012-09-03,33.11,3.876,8575.57,1125.61,5.08,4365.63,2742.87,137.5066897,4.261,False,9,2012,36,0,0,0,0,0
23,2012-01-06,66.22,3.798,4238.85,92.2,61.64,1401.23,2312.38,138.1138065,4.125,False,1,2012,1,0,0,0,0,0
23,2012-08-06,56.82,3.746,7565.4,503.4,220.02,2581.42,6208.43,138.1174194,4.125,False,8,2012,32,0,0,0,0,0
23,2012-06-07,70.86,3.538,6918.05,103.8,26.79,6112.89,5184.17,138.2296333,4.156,False,6,2012,23,0,0,0,0,0
23,2012-03-08,71.51,3.698,2030.27,77.84,25.26,1810.24,1863.72,138.1735806,4.156,False,3,2012,10,0,0,0,0,0
23,2012-10-08,71.12,3.772,23983.92,144.9,106.86,13110.54,4860.8,138.1437742,4.156,False,10,2012,41,0,0,0,0,0
23,2012-07-09,66.74,3.921,13578.43,91.22,85.23,1288.27,4827.11,138.4729355,4.156,True,7,2012,28,0,0,0,0,0
23,2012-02-11,51.88,3.817,10193.06,15530.99,101.46,7331.85,3121.88,138.6227097,4.145,False,2,2012,6,0,0,0,0,0
23,2012-09-11,33.21,3.792,6666.07,12333.44,55.46,378.43,1535.97,138.5172581,4.145,False,9,2012,37,0,0,0,0,0
23,2013-04-01,12.27,3.577,2827.22,42920.21,104.62,8.0,5590.76,138.5480645,3.932,False,4,2013,14,0,0,0,0,0
23,2013-11-01,26.3,3.595,2680.8,31738.61,21.8,26.82,2753.57,138.6079032,3.932,False,11,2013,44,0,0,0,0,0
23,2013-01-02,22.1,3.608,26536.25,1716.26,74.1,49781.21,1938.48,138.7966129,3.932,False,1,2013,1,0,0,0,0,0
23,2013-08-02,14.94,3.755,77017.24,407.32,453.2,49809.3,4834.74,138.8598387,3.932,True,8,2013,31,0,0,0,0,0
23,2013-01-03,32.68,3.885,2573.35,1388.9,0.4,28.0,1979.19,138.8684286,3.932,False,1,2013,1,0,0,0,0,0
23,2013-08-03,28.49,3.868,24141.13,168.8,29.03,12336.26,2166.83,138.8524286,3.932,False,8,2013,31,0,0,0,0,0
23,2013-05-04,35.96,3.772,15085.79,4569.13,185.91,2067.42,2092.26,139.0569032,3.684,False,5,2013,18,0,0,0,0,0
23,2013-12-04,39.54,3.723,3351.11,4315.25,73.52,1882.0,1737.99,139.1226129,3.684,False,12,2013,49,0,0,0,0,0
24,2011-11-11,46.78,3.719,9391.17,20595.49,686.11,5950.16,6034.65,136.4618065,8.454,False,11,2011,45,0,0,0,0,0
24,2011-02-12,47.21,3.666,4825.79,126.88,1601.23,6002.36,19966.73,136.4909333,8.454,False,2,2011,6,0,0,0,0,0
24,2012-06-01,32.86,3.585,7325.68,25367.9,203.51,1745.2,3261.35,136.698129,8.659,False,6,2012,22,0,0,0,0,0
24,2012-03-02,38.61,3.796,65021.23,4189.09,254.01,47452.43,7146.25,137.0632581,8.659,False,3,2012,9,0,0,0,0,0
24,2012-10-02,33.82,3.826,11788.06,6777.04,73.29,11571.69,4451.85,137.1666774,8.659,True,10,2012,40,0,0,0,0,0
24,2012-02-03,35.36,3.983,5903.53,3495.48,18.15,110.37,3688.64,137.4238966,8.659,False,2,2012,5,0,0,0,0,0
24,2012-09-03,41.5,4.021,21306.54,1190.23,2.49,34839.93,3932.94,137.5066897,8.659,False,9,2012,36,0,0,0,0,0
24,2012-04-05,52.14,4.124,19129.69,192.0,195.04,5860.88,4953.15,138.0332,8.983,False,4,2012,14,0,0,0,0,0
24,2012-11-05,58.7,4.055,6503.15,-192.0,97.28,1798.06,1286.62,138.0882667,8.983,False,11,2012,45,0,0,0,0,0
24,2012-01-06,71.79,3.915,5320.71,42.2,204.43,883.54,2374.74,138.1138065,8.983,False,1,2012,1,0,0,0,0,0
24,2012-08-06,59.93,3.871,15742.14,250.6,35.76,3050.95,7604.47,138.1174194,8.983,False,8,2012,32,0,0,0,0,0
24,2012-06-07,77.18,3.646,2920.43,559.3,181.49,1218.55,3889.14,138.2296333,8.953,False,6,2012,23,0,0,0,0,0
24,2012-03-08,73.26,3.819,11887.54,557.1,138.39,9345.76,2781.67,138.1735806,8.953,False,3,2012,10,0,0,0,0,0
24,2012-10-08,75.53,3.863,37938.11,798.52,178.81,12823.7,5682.73,138.1437742,8.953,False,10,2012,41,0,0,0,0,0
24,2012-07-09,72.81,4.076,15092.87,60.92,89.01,2756.36,4563.61,138.4729355,8.953,True,7,2012,28,0,0,0,0,0
24,2012-02-11,52.73,3.97,8313.92,11811.73,63.68,3537.32,4877.52,138.6227097,8.693,False,2,2012,6,0,0,0,0,0
24,2012-09-11,38.21,3.947,8076.39,5372.88,9.64,2701.13,3827.64,138.5172581,8.693,False,9,2012,37,0,0,0,0,0
24,2013-04-01,25.19,3.794,4003.39,31311.4,45.78,55.46,3545.98,138.5480645,8.75,False,4,2013,14,0,0,0,0,0
24,2013-11-01,32.93,3.802,4802.99,25691.42,9.33,240.11,3571.6,138.6079032,8.75,False,11,2013,44,0,0,0,0,0
24,2013-01-02,30.77,3.806,16578.16,3771.2,248.7,36615.03,1773.02,138.7966129,8.75,False,1,2013,1,0,0,0,0,0
24,2013-08-02,24.78,3.945,67978.21,3160.58,510.7,56735.25,6406.18,138.8598387,8.75,True,8,2013,31,0,0,0,0,0
24,2013-01-03,36.25,4.079,7463.25,1240.37,0.8,3203.05,1626.23,138.8684286,8.75,False,1,2013,1,0,0,0,0,0
24,2013-08-03,34.0,4.045,25493.43,589.16,28.38,12134.86,3029.84,138.8524286,8.75,False,8,2013,31,0,0,0,0,0
24,2013-05-04,41.09,3.954,11628.38,6169.32,317.18,4239.74,2843.86,139.0569032,8.362,False,5,2013,18,0,0,0,0,0
24,2013-12-04,49.38,3.914,4629.04,1215.02,65.54,3291.28,1867.73,139.1226129,8.362,False,12,2013,49,0,0,0,0,0
25,2011-11-11,44.81,3.53,7642.65,8851.65,196.09,3286.86,3287.36,210.9810201,7.082,False,11,2011,45,0,0,0,0,0
25,2011-02-12,42.85,3.452,3425.95,34.0,1200.12,4106.92,15164.5,211.6394306,7.082,False,2,2011,6,0,0,0,0,0
25,2011-09-12,38.69,3.415,5549.98,64.0,256.97,2761.65,8753.69,211.8667856,7.082,False,9,2011,37,0,0,0,0,0
25,2012-06-01,30.23,3.422,8642.2,26833.97,25.94,1092.98,3714.33,212.5711125,6.961,False,6,2012,22,0,0,0,0,0
25,2012-03-02,34.98,3.617,38223.59,4566.23,21.92,42448.94,5621.09,213.0236225,6.961,False,3,2012,9,0,0,0,0,0
25,2012-10-02,32.47,3.64,17655.4,5620.25,12.82,16909.35,6645.05,213.1186138,6.961,True,10,2012,40,0,0,0,0,0
25,2012-02-03,36.01,3.816,14860.09,3050.12,21.38,12085.01,1327.97,213.6718127,6.961,False,2,2012,5,0,0,0,0,0
25,2012-09-03,37.44,3.848,11412.9,944.64,0.7,13264.83,3951.01,213.8711137,6.961,False,9,2012,36,0,0,0,0,0
25,2012-01-06,69.54,3.742,6667.97,38.4,40.85,544.94,2765.31,214.5513278,7.139,False,1,2012,1,0,0,0,0,0
25,2012-08-06,58.48,3.689,9024.73,207.4,64.04,2897.69,4748.56,214.5527132,7.139,False,8,2012,32,0,0,0,0,0
25,2012-06-07,75.52,3.475,7926.21,399.7,40.32,4541.86,4619.98,214.6873514,7.28,False,6,2012,23,0,0,0,0,0
25,2012-03-08,72.08,3.654,14653.91,1155.02,13.07,10978.83,2021.96,214.7433514,7.28,False,3,2012,10,0,0,0,0,0
25,2012-10-08,71.93,3.722,21796.09,67.99,5.1,14696.25,3555.23,214.7484595,7.28,False,10,2012,41,0,0,0,0,0
25,2012-07-09,72.79,3.911,15308.07,0.0,22.06,5643.24,1903.09,215.2189573,7.28,True,7,2012,28,0,0,0,0,0
25,2012-02-11,40.83,3.787,12435.08,16493.02,55.19,1165.36,1144.39,216.1567105,7.293,False,2,2012,6,0,0,0,0,0
25,2012-09-11,34.59,3.771,8241.47,4602.35,140.59,2798.74,2750.2,216.1618309,7.293,False,9,2012,37,0,0,0,0,0
25,2013-04-01,22.62,3.592,1110.97,21678.98,4.88,84.58,2257.32,216.7064891,7.439,False,4,2013,14,0,0,0,0,0
25,2013-11-01,33.27,3.611,4639.99,8520.81,4.66,150.09,2535.14,216.8210096,7.439,False,11,2013,44,0,0,0,0,0
25,2013-01-02,32.57,3.615,16999.41,603.41,244.2,24224.34,855.25,216.8654246,7.439,False,1,2013,1,0,0,0,0,0
25,2013-08-02,23.08,3.753,48279.58,252.55,167.02,24939.8,2566.96,216.8697332,7.439,True,8,2013,31,0,0,0,0,0
25,2013-01-03,31.95,3.89,4921.26,81.87,1.2,571.51,822.23,217.1652896,7.439,False,1,2013,1,0,0,0,0,0
25,2013-08-03,28.79,3.86,20996.56,-3.27,17.57,3982.88,1833.43,217.293249,7.439,False,8,2013,31,0,0,0,0,0
25,2013-05-04,36.75,3.763,13525.91,3245.99,165.01,1109.08,1475.49,217.6588439,7.191,False,5,2013,18,0,0,0,0,0
25,2013-12-04,56.08,3.724,3881.79,1981.72,29.77,798.01,850.22,217.7422947,7.191,False,12,2013,49,0,0,0,0,0
26,2011-11-11,40.08,3.57,7174.09,6889.46,292.44,1581.44,2399.33,136.4618065,7.598,False,11,2011,45,0,0,0,0,0
26,2011-02-12,36.74,3.501,3343.0,9.0,955.74,1187.26,14774.79,136.4909333,7.598,False,2,2011,6,0,0,0,0,0
26,2011-09-12,34.24,3.47,4980.07,19.0,144.13,1669.69,6055.33,136.5030667,7.598,False,9,2011,37,0,0,0,0,0
26,2012-06-01,22.94,3.439,3352.77,17442.27,117.1,468.31,6344.32,136.698129,7.467,False,6,2012,22,0,0,0,0,0
26,2012-03-02,25.24,3.633,35421.34,1596.92,74.14,20234.78,6541.84,137.0632581,7.467,False,3,2012,9,0,0,0,0,0
26,2012-10-02,23.89,3.655,5858.94,2569.2,13.42,5936.74,5874.01,137.1666774,7.467,True,10,2012,40,0,0,0,0,0
26,2012-02-03,22.49,3.827,20215.36,1400.8,7.35,15485.84,2581.11,137.4238966,7.467,False,2,2012,5,0,0,0,0,0
26,2012-09-03,29.03,3.876,4540.15,480.42,1.98,387.57,3900.33,137.5066897,7.467,False,9,2012,36,0,0,0,0,0
26,2012-01-06,58.51,3.798,4810.9,3.0,110.44,662.3,2964.12,138.1138065,7.489,False,1,2012,1,0,0,0,0,0
26,2012-08-06,49.43,3.746,7908.98,54.6,16.57,689.29,4172.84,138.1174194,7.489,False,8,2012,32,0,0,0,0,0
26,2012-06-07,64.94,3.538,4894.97,230.0,19.39,3309.33,5437.93,138.2296333,7.405,False,6,2012,23,0,0,0,0,0
26,2012-03-08,65.6,3.698,28330.0,49.21,42.09,8478.97,3544.06,138.1735806,7.405,False,3,2012,10,0,0,0,0,0
26,2012-10-08,67.01,3.772,5732.23,17.6,6.45,1524.63,2439.95,138.1437742,7.405,False,10,2012,41,0,0,0,0,0
26,2012-07-09,61.58,3.921,4133.77,6.0,72.78,526.42,3514.48,138.4729355,7.405,True,7,2012,28,0,0,0,0,0
26,2012-02-11,48.67,3.817,6408.11,8616.07,51.82,1288.17,2064.51,138.6227097,7.138,False,2,2012,6,0,0,0,0,0
26,2012-09-11,32.72,3.792,4842.66,3083.37,27.52,274.07,3595.5,138.5172581,7.138,False,9,2012,37,0,0,0,0,0
26,2013-04-01,11.17,3.577,1019.69,28472.93,3.26,99.49,3230.19,138.5480645,7.097,False,4,2013,14,0,0,0,0,0
26,2013-11-01,22.01,3.595,3331.81,13502.12,2.32,12.78,2271.66,138.6079032,7.097,False,11,2013,44,0,0,0,0,0
26,2013-01-02,21.46,3.608,14747.64,655.99,30.98,16822.27,3281.87,138.7966129,7.097,False,1,2013,1,0,0,0,0,0
26,2013-08-02,12.14,3.755,40985.01,518.16,332.74,16868.38,2852.91,138.8598387,7.097,True,8,2013,31,0,0,0,0,0
26,2013-01-03,26.49,3.885,1699.44,190.0,18.0,133.09,2525.41,138.8684286,7.097,False,1,2013,1,0,0,0,0,0
26,2013-08-03,26.62,3.868,17853.54,98.56,25.47,3571.47,3716.37,138.8524286,7.097,False,8,2013,31,0,0,0,0,0
